"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"Row823",0.0258198889747161,0.0290255188105829,0.0453106294393685,0,0.0830847120894882,-0.0240911071020544,0,0,0,0,0.00507057440467428,0.149157636932759,0,0,0,0
"Row824",0.0258198889747161,0.0282650141171178,0.0418229383710749,0,0.0986214073492971,-0.0214721934429459,0,0,0,0,0.00533664751580132,0.159596659183708,0,0,0,0
"Row825",0.0258198889747161,0.0280964633398721,0.039424778571038,0,0.0882950453599192,-0.0194990861272888,0,0,0,0,0,0,0,0,0,0
"Row826",0.0258198889747161,0.0276923800813585,0.0436562417100461,0,0.082696368972557,-0.0178988776537722,0,0,0,0,0,0,0,0,0,0
"Row827",0.0258198889747161,0.0271440918878564,0.0438868334717021,0,0.0886096509299898,-0.0113158107377608,0,0,0,0,0,0,0,0,0,0
"Row828",0.0258198889747161,0.0283412620082431,0.0431776867773208,0,0.0855966073125997,-0.0186474349239565,0,0,0,0,0,0,0,0,0,0
"Row829",0.0258198889747161,0.0263999080904047,0.0447198135119472,0,0.0960228341892939,-0.0174752627548894,0,0,0,0,0,0,0,0,0,0
"Row830",0.0258198889747161,0.0293806097873996,0.0401553189924535,0,0.0924046033238126,-0.0168060279693834,0,0,0,0,0,0,0,0,0,0
"Row831",0.0258198889747161,0.0261191875035832,0.0449390194725083,0,0.0896920558401287,-0.014263166931418,0,0,0,0,0,0,0,0,0,0
"Row832",0.0258198889747161,0.0275183240181907,0.0447564971548912,0,0.0995610759781819,-0.0245116495320005,0,0,0,0,0.0130108490709438,0.13200866188671,0,0,0,0
"Row833",0.0258198889747161,0.0279889951468072,0.04383754967314,0,0.0909565829350963,-0.0257127453719185,0,0,0,0,0.00782183574633913,0.165489075816204,0,0,0,0
"Row834",0.0258198889747161,0.0285716120441329,0.0404123363793754,0,0.0932504568320947,-0.0204882883718475,0,0,0,0,0.00590548360370136,0.138604367085326,0,0,0,0
"Row835",0.0258198889747161,0.0261393728035687,0.0431464244187671,0,0.0897277520760251,-0.024844492527867,0,0,0,0,0.00763026633008355,0.106036220182992,0,0,0,0
"Row836",0.0258198889747161,0.0273157246688782,0.0416298830751335,0,0.0944729877382912,-0.0218118215012082,0,0,0,0,0.00568302955782211,0.128012949466205,0,0,0,0
"Row837",0.0258198889747161,0.025325948209249,0.0428311830555344,0,0.0956846283414277,-0.016907353014798,0,0,0,0,0,0,0,0,0,0
"Row838",0.0258198889747161,0.0278784399394695,0.0384140300004304,0,0.0865643254625155,-0.0190792815893525,0,0,0,0,0,0,0,0,0,0
"Row839",0.0258198889747161,0.0278345307444542,0.0402738779165912,0,0.0851317782878252,-0.017355646189437,0,0,0,0,0,0,0,0,0,0
"Row840",0.0258198889747161,0.0245605214559796,0.0408979020625261,0,0.0813092819149381,-0.020183863966887,0,0,0,0,0.0060554304292358,0.11394827213959,0,0,0,0
"Row841",0.0258198889747161,0.0280375112183107,0.0437143684025545,0,0.0957825721017816,-0.0162014270850443,0,0,0,0,0,0,0,0,0,0
"Row842",0.0258198889747161,0.0258980783828584,0.0431619887918784,0,0.09163533950282,-0.0162354010668493,0,0,0,0,0,0,0,0,0,0
"Row843",0.0258198889747161,0.0281038587401518,0.0435932697491191,0,0.086160148980778,-0.0201629770983133,0,0,0,0,0.00583790561164189,0.0727530076685555,0,0,0,0
"Row844",0.0258198889747161,0.0268769321084758,0.0426311184726943,0,0.0950284073239297,-0.0133462806738649,0,0,0,0,0,0,0,0,0,0
"Row845",0.0258198889747161,0.0258090435899145,0.0412726955910212,0,0.0818522793204955,-0.0146612406455529,0,0,0,0,0,0,0,0,0,0
"Row846",0.0258198889747161,0.027242267767216,0.0442975849263787,0,0.0849725522741679,-0.0170710176247447,0,0,0,0,0,0,0,0,0,0
"Row847",0.0258198889747161,0.026903265607183,0.0406336176430085,0,0.0923327724587742,-0.0226265082419425,0,0,0,0,0.00419363251241161,0.159099351652923,0,0,0,0
"Row848",0.0258198889747161,0.0281572274838475,0.0439868484522257,0,0.0981794302846611,-0.0250086875449583,0,0,0,0,0.00527278489346144,0.143310118794431,0,0,0,0
"Row849",0.0258198889747161,0.0251950795904343,0.0459541903291819,0,0.0853367500472086,-0.0141958516451411,0,0,0,0,0,0,0,0,0,0
"Row850",0.0258198889747161,0.0267671493851571,0.0447643328942098,0,0.092894362806113,-0.0150346580165656,0,0,0,0,0,0,0,0,0,0
"Row851",0.0258198889747161,0.028105503324426,0.0443963451992027,0,0.0974872468811155,-0.0312076820660105,0,0,0,0,0.00631360568477587,0.179885463099888,0,0,0,0
"Row852",0.0258198889747161,0.0256445042751319,0.0485642093655606,0,0.081631041580844,-0.00943354830406592,0,0,0,0,0,0,0,0,0,0
"Row853",0.0258198889747161,0.0287421362429559,0.0450968984551496,0,0.0853395436004093,-0.0149741563486066,0,0,0,0,0,0,0,0,0,0
"Row854",0.0258198889747161,0.0252735716506334,0.0470422125207506,0,0.0871287772448464,-0.025825604431597,0,0,0,0,0.00609385641402605,0.138154438623878,0,0,0,0
"Row855",0.0258198889747161,0.0275405702071398,0.0440847561343859,0,0.0955780243720022,-0.0110045071936694,0,0,0,0,0,0,0,0,0,0
"Row856",0.0258198889747161,0.0279618090705074,0.0477038145366171,0,0.0985671255360466,-0.0202546000550044,0,0,0,0,0.00545188304413147,0.160771276535606,0,0,0,0
"Row857",0.0258198889747161,0.0260102662535916,0.0417748216839938,0,0.0823810341172654,-0.0175259545890502,0,0,0,0,0,0,0,0,0,0
"Row858",0.0258198889747161,0.027165547959708,0.0414675701789671,0,0.08507544444178,-0.0254831254174392,0,0,0,0,0.00714283773356396,0.165587226847572,0,0,0,0
"Row859",0.0258198889747161,0.0272907262231305,0.0441409951458773,0,0.0937032566848148,-0.0230776282554927,0,0,0,0,0.00722686677285763,0.136482243824321,0,0,0,0
"Row860",0.0258198889747161,0.027755369392711,0.0418818413744848,0,0.0855526152885683,-0.0291157202627543,0,0,0,0,0.00526301265292224,0.199487047690051,0,0,0,0
"Row861",0.0258198889747161,0.025860978600556,0.0432357977650115,0,0.0990695658551313,-0.0211419959358138,0,0,0,0,0.00949548910083803,0.0982964203065794,0,0,0,0
"Row862",0.0258198889747161,0.0261621001441501,0.04260808370627,0,0.0820627154712672,-0.0246594180341679,0,0,0,0,0.00423401989778751,0.176772856886601,0,0,0,0
"Row863",0.0258198889747161,0.0272677260937199,0.0435308207771987,0,0.0892742520522019,-0.0238776781912009,0,0,0,0,0.00705210825607781,0.143574269223845,0,0,0,0
"Row864",0.0258198889747161,0.0298611397984817,0.0427736122762844,0,0.0827635719978283,-0.0270583403881157,0,0,0,0,0.00515688972569761,0.173062385501696,0,0,0,0
"Row865",0.0258198889747161,0.0254299697041228,0.04371884093562,0,0.0990451273193699,-0.0204148885092475,0,0,0,0,0.00735274823482435,0.0774766433951032,0,0,0,0
"Row866",0.0258198889747161,0.0257995004639521,0.0427503165306918,0,0.0954388730529162,-0.0215824921519454,0,0,0,0,0.00581421700395977,0.11138788611278,0,0,0,0
"Row867",0.0258198889747161,0.0276152787460969,0.0495769077403322,0,0.0796862625250811,-0.0165231146919361,0,0,0,0,0,0,0,0,0,0
"Row868",0.0258198889747161,0.0265142151875267,0.0448083961161009,0,0.0859689081710664,-0.0209589794839133,0,0,0,0,0.00463808461227485,0.170243980511954,0,0,0,0
"Row869",0.0258198889747161,0.02623619077953,0.0447191817137762,0,0.0833377371475432,-0.0273148765342715,0,0,0,0,0.00414978607183591,0.223710387182093,0,0,0,0
"Row870",0.0258198889747161,0.029454547274166,0.0433496435362037,0,0.0877812993944805,-0.0214833350238682,0,0,0,0,0.00454266237461404,0.133911935901985,0,0,0,0
"Row871",0.0258198889747161,0.0271306441217764,0.0434396547246515,0,0.0965293701295034,-0.0202515714075269,0,0,0,0,0.00482431405660104,0.149865902448411,0,0,0,0
"Row872",0.0258198889747161,0.0287210361331973,0.0432322819804252,0,0.0881653358301162,-0.0298377418660441,0,0,0,0,0.00646674005039903,0.152449895902151,0,0,0,0
"Row873",0.0258198889747161,0.0281679258538386,0.042986013936409,0,0.0827620203014165,-0.0209784301922968,0,0,0,0,0.00457689206224141,0.187393874382518,0,0,0,0
"Row874",0.0258198889747161,0.0249954196201084,0.0430803767106759,0,0.0905663211999457,-0.0194029179418858,0,0,0,0,0,0,0,0,0,0
"Row875",0.0258198889747161,0.0283822673528146,0.0408970212607659,0,0.0844552423496768,-0.0184851041461866,0,0,0,0,0,0,0,0,0,0
"Row876",0.0258198889747161,0.0247895351430868,0.0425644063119668,0,0.0896841864537947,-0.0149179595513858,0,0,0,0,0,0,0,0,0,0
"Row877",0.0258198889747161,0.0263201562080705,0.0452177700524381,0,0.0825045386261815,-0.0175087346109331,0,0,0,0,0,0,0,0,0,0
"Row878",0.0258198889747161,0.0288322633356668,0.0405591856406943,0,0.0905388457218231,-0.0147165800575057,0,0,0,0,0,0,0,0,0,0
"Row879",0.0258198889747161,0.0263591509141791,0.0394757614957438,0,0.0877407907377997,-0.0214301193511359,0,0,0,0,0.00607081527956311,0.175174675940638,0,0,0,0
"Row880",0.0258198889747161,0.0283160957015059,0.0427256907366381,0,0.0883791042042983,-0.0150266172979735,0,0,0,0,0,0,0,0,0,0
"Row881",0.0258198889747161,0.0265443912097018,0.0431388524979878,0,0.0919141702110068,-0.0199019686403371,0,0,0,0,0,0,0,0,0,0
"Row882",0.0258198889747161,0.0258496402402318,0.0453175933183919,0,0.0905216565533413,-0.0101593358792624,0,0,0,0,0,0,0,0,0,0
"Row883",0.0258198889747161,0.0275401411972856,0.0416396491210804,0,0.0853099297110089,-0.0197517989530658,0,0,0,0,0,0,0,0,0,0
"Row884",0.0258198889747161,0.0274690817358656,0.0457481634991009,0,0.0937813626426393,-0.0148176514894932,0,0,0,0,0,0,0,0,0,0
"Row885",0.0258198889747161,0.0251541198633302,0.044995642667738,0,0.0959482523375875,-0.0228040586170792,0,0,0,0,0.00698773913994491,0.127379049200549,0,0,0,0
"Row886",0.0258198889747161,0.0263842495160069,0.0386029587364296,0,0.091545975431212,-0.0164679827405473,0,0,0,0,0,0,0,0,0,0
"Row887",0.0258198889747161,0.0258088090429244,0.0434748595536887,0,0.0854041455116665,-0.0174867075716005,0,0,0,0,0,0,0,0,0,0
"Row888",0.0258198889747161,0.0239995649381753,0.0409456618704051,0,0.0882962606027083,-0.00870986269366071,0,0,0,0,0,0,0,0,0,0
"Row889",0.0258198889747161,0.0272565219297213,0.0397236820644243,0,0.0859406775708765,-0.0156997298884525,0,0,0,0,0,0,0,0,0,0
"Row890",0.0258198889747161,0.0258111624463139,0.046600570463543,0,0.0929603872866006,-0.0258421622774043,0,0,0,0,0.00725593681774795,0.106093710485877,0,0,0,0
"Row891",0.0258198889747161,0.0260563776392472,0.0444286260847946,0,0.0981250784340726,-0.0165449742714358,0,0,0,0,0,0,0,0,0,0
"Row892",0.0258198889747161,0.025481578619101,0.0438426087382472,0,0.0904431831055268,-0.0225950680760282,0,0,0,0,0.00369817348070824,0.155700494338077,0,0,0,0
"Row893",0.0258198889747161,0.0257554224275312,0.0446123445395067,0,0.0997198068935316,-0.0194792379337963,0,0,0,0,0,0,0,0,0,0
"Row894",0.0258198889747161,0.0254758075936787,0.0422490052440368,0,0.0897802679735705,-0.0204844503536299,0,0,0,0,0.00501449119565042,0.104395585586595,0,0,0,0
"Row895",0.0258198889747161,0.0258399171318885,0.0407482987958027,0,0.0867975910166562,-0.0188306367609874,0,0,0,0,0,0,0,0,0,0
"Row896",0.0258198889747161,0.028504910887877,0.0420142304044157,0,0.0932448484972238,-0.0255140097869144,0,0,0,0,0.00679567656000538,0.153695662210215,0,0,0,0
"Row897",0.0258198889747161,0.0279523770702531,0.0446439565793276,0,0.0948273403443489,-0.0230632048372717,0,0,0,0,0.00526330719966955,0.106767989414233,0,0,0,0
"Row898",0.0258198889747161,0.0296796907785247,0.0423673708986536,0,0.0875800326816229,-0.0150331333260253,0,0,0,0,0,0,0,0,0,0
"Row899",0.0258198889747161,0.0291864504369633,0.0466518936105494,0,0.0819820405189314,-0.0244334068910326,0,0,0,0,0.00741493720016027,0.132096228733876,0,0,0,0
"Row900",0.0258198889747161,0.0316512874265548,-0.0405885331522227,0,2.40406332707261e-05,0,0.080562461418843,0,0,0,0,0,0.0434640309243915,0,0,0
"Row901",0.0258198889747161,0.0316628659027146,-0.0418043374799156,0,2.06661487035841e-05,0,0.0763681702576409,0,0,0,0,0,0.0656513020260978,0,0,0
"Row902",0.0258198889747161,0.0325079851285016,-0.0427243501869461,0,2.9396862058936e-05,0,0.0766253576199842,0,0,0,0,0,0.0692758195026432,0,0,0
"Row903",0.0258198889747161,0.0324657722653147,-0.0426804999121196,0,1.99508281387998e-05,0,0.0751777255995132,0,0,0,0,0,0.0516778782902252,0,0,0
"Row904",0.0258198889747161,0.0312254779521743,-0.0409874260098288,0,1.55204901272531e-05,0,0.0777447241987073,0,0,0,0,0,0.0739051983519179,0,0,0
"Row905",0.0258198889747161,0.0307268445466801,-0.0435727523369009,0,2.3800759949611e-05,0,0.076907708896905,0,0,0,0,0,0.0727859938698623,0,0,0
"Row906",0.0258198889747161,0.0322455421712055,-0.0355407604700826,0,5.08609066116717e-05,0,0.0797137590975028,0,0,0,0,0,0.069012851119244,0,0,0
"Row907",0.0258198889747161,0.0333790545220815,-0.0421405403272902,0,2.32957763356348e-05,0,0.0843845591471264,0,0,0,0,0,0.0738166299411568,0,0,0
"Row908",0.0258198889747161,0.0319286487064296,-0.0369555201411015,0,2.28168548543301e-05,0,0.0761852437715456,0,0,0,0,0,0.0720460993910976,0,0,0
"Row909",0.0258198889747161,0.0322493958429349,-0.0432160578581096,0,2.27583050977627e-05,0,0.0754375105433942,0,0,0,0,0,0.055846598253106,0,0,0
"Row910",0.0258198889747161,0.0342868166853275,-0.0434766513456401,0,2.4362004977399e-05,0,0.0780662334543132,0,0,0,0,0,0.0638721206004918,0,0,0
"Row911",0.0258198889747161,0.031514252863957,-0.0387626946276273,0,1.91437627410407e-05,0,0.0876906974044408,0,0,0,0,0,0.0674659473143934,0,0,0
"Row912",0.0258198889747161,0.0318145928428143,-0.0400271955645487,0,4.28199815480469e-05,0,0.0756074946883432,0,0,0,0,0,0.0271680859312309,0,0,0
"Row913",0.0258198889747161,0.0330244059553311,-0.041538583958069,0,2.25956802174819e-05,0,0.0753798934380823,0,0,0,0,0,0.0520474180595046,0,0,0
"Row914",0.0258198889747161,0.0349674581900429,-0.0423604975081245,0,2.18727344182734e-05,0,0.0784811485085869,0,0,0,0,0,0.039675780479618,0,0,0
"Row915",0.0258198889747161,0.0302024425776113,-0.0400215693563682,0,3.25146981982032e-05,0,0.0791294523335136,0,0,0,0,0,0.0427800265336459,0,0,0
"Row916",0.0258198889747161,0.0305761508325021,-0.0405667377296671,0,1.61478591091293e-05,0,0.0825578241923221,0,0,0,0,0,0.0845463059291573,0,0,0
"Row917",0.0258198889747161,0.0310761132783126,-0.0402028553763215,0,3.56513529598237e-05,0,0.073470640257297,0,0,0,0,0,0.0711442639113033,0,0,0
"Row918",0.0258198889747161,0.03047629306701,-0.038860998117062,0,4.06535831503212e-05,0,0.0724494512373321,0,0,0,0,0,0.0620159990668224,0,0,0
"Row919",0.0258198889747161,0.0296186543584083,-0.0376255842382493,0,1.21086049413843e-05,0,0.0807477999651239,0,0,0,0,0,0.0736739814454621,0,0,0
"Row920",0.0258198889747161,0.0285065256693269,-0.0411520034159648,0,3.34148930471092e-05,0,0.0773205478654671,0,0,0,0,0,0.0600003490023665,0,0,0
"Row921",0.0258198889747161,0.0320337167897136,-0.0361511377099117,0,2.98537685674173e-05,0,0.0853002762121155,0,0,0,0,0,0.0330986077172342,0,0,0
"Row922",0.0258198889747161,0.0339468400906327,-0.0391906530878645,0,2.50388856356733e-05,0,0.0832042742848364,0,0,0,0,0,0.0573409582486315,0,0,0
"Row923",0.0258198889747161,0.032783342152345,-0.037351548515884,0,1.8078030840256e-05,0,0.0819738871115012,0,0,0,0,0,0.058109444577426,0,0,0
"Row924",0.0258198889747161,0.0319522931539379,-0.0433650878768774,0,1.58050124202286e-05,0,0.0803355261941741,0,0,0,0,0,0.0815355468842554,0,0,0
"Row925",0.0258198889747161,0.0322971163763015,-0.039606019793789,0,7.30259570994616e-05,0,0.0791406931765474,0,0,0,0,0,0.0373877300870802,0,0,0
"Row926",0.0258198889747161,0.0322114861929386,-0.0380304722102911,0,4.34589860694349e-05,0,0.0784852955806216,0,0,0,0,0,0.0535258172720807,0,0,0
"Row927",0.0258198889747161,0.0323750759791347,-0.0410054393512178,0,2.23549402008056e-05,0,0.0852421875455635,0,0,0,0,0,0.0513545613466948,0,0,0
"Row928",0.0258198889747161,0.034088421863235,-0.0368592212795921,0,2.02080881117027e-05,0,0.0789667054911017,0,0,0,0,0,0.0471190691424297,0,0,0
"Row929",0.0258198889747161,0.031386630709228,-0.0394575115844582,0,1.54530115947525e-05,0,0.0728382435883563,0,0,0,0,0,0.0693566385094264,0,0,0
"Row930",0.0258198889747161,0.0292565861199259,-0.0330322962842719,0,2.12398016194947e-05,0,0.0747959678547104,0,0,0,0,0,0.0717622323934819,0,0,0
"Row931",0.0258198889747161,0.0322260727485363,-0.037283053696615,0,2.09981335706093e-05,0,0.0770348752438688,0,0,0,0,0,0.0466830723699466,0,0,0
"Row932",0.0258198889747161,0.0312894021442861,-0.0401019617446728,0,1.96997176393967e-05,0,0.0814064586120533,0,0,0,0,0,0.0664135330896871,0,0,0
"Row933",0.0258198889747161,0.0322378777585649,-0.0440430469914816,0,2.18710304751663e-05,0,0.0864593260258178,0,0,0,0,0,0.0601087703114252,0,0,0
"Row934",0.0258198889747161,0.0341997452611812,-0.0391928402512904,0,1.29032914529963e-05,0,0.0824858004518143,0,0,0,0,0,0.0654049173115523,0,0,0
"Row935",0.0258198889747161,0.0319731969686183,-0.0422342136469444,0,2.52245846117919e-05,0,0.0818964193907478,0,0,0,0,0,0.0577611124671705,0,0,0
"Row936",0.0258198889747161,0.0301515928267412,-0.0446381066250095,0,3.20605205504581e-05,0,0.0803488682116871,0,0,0,0,0,0.0558582222388538,0,0,0
"Row937",0.0258198889747161,0.0312441237245702,-0.0352274056216062,0,1.5013118648374e-05,0,0.0810287828004141,0,0,0,0,0,0.0955012717041974,0,0,0
"Row938",0.0258198889747161,0.0297778032847844,-0.0420422576133972,0,2.45868422782505e-05,0,0.0744892909934164,0,0,0,0,0,0.0532881538567601,0,0,0
"Row939",0.0258198889747161,0.0326156416923949,-0.0392301388572861,0,2.97229294551095e-05,0,0.0781798682294319,0,0,0,0,0,0.0682506275958112,0,0,0
"Row940",0.0258198889747161,0.0329438399206946,-0.0400111015887553,0,1.91330644368638e-05,0,0.0763067662145303,0,0,0,0,0,0.0632746664196042,0,0,0
"Row941",0.0258198889747161,0.0295560616160694,-0.0384362521549596,0,8.06437099898787e-05,0,0.0723094681856419,0,0,0,0,0,0.0373686245079625,0,0,0
"Row942",0.0258198889747161,0.0304603879030842,-0.0420878907557583,0,2.2882839984241e-05,0,0.0779154085346453,0,0,0,0,0,0.0575313930430593,0,0,0
"Row943",0.0258198889747161,0.0330698583792897,-0.0390180512869734,0,2.06582353010492e-05,0,0.0764715808342774,0,0,0,0,0,0.0593781836504465,0,0,0
"Row944",0.0258198889747161,0.0288950444334671,-0.0391209488036576,0,4.36935902524067e-05,0,0.0730638337992465,0,0,0,0,0,0.0561707512488317,0,0,0
"Row945",0.0258198889747161,0.0292333812912036,-0.0399634166701729,0,2.11306702216164e-05,0,0.0766812660705921,0,0,0,0,0,0.0630466058772027,0,0,0
"Row946",0.0258198889747161,0.0323768166265873,-0.0425434665263654,0,2.58183071414963e-05,0,0.083230107847402,0,0,0,0,0,0.0418906268638257,0,0,0
"Row947",0.0258198889747161,0.0336151074062912,-0.039770516525969,0,1.85915311375915e-05,0,0.0780355870890269,0,0,0,0,0,0.0639818896640079,0,0,0
"Row948",0.0258198889747161,0.0337853730649978,-0.0403386756665045,0,3.09879120421438e-05,0,0.0762911061680431,0,0,0,0,0,0.0421449483689569,0,0,0
"Row949",0.0258198889747161,0.0308006908522002,-0.0381221891712592,0,3.90237730106269e-05,0,0.0792218251641733,0,0,0,0,0,0.0605622713920859,0,0,0
"Row950",0.0258198889747161,0.0317400903506384,-0.0419496075285196,0,1.59812964276056e-05,0,0.0702966817203756,0,0,0,0,0,0.0648692934801542,0,0,0
"Row951",0.0258198889747161,0.0330260064551519,-0.040566860148221,0,3.4894048826813e-05,0,0.0731238443571537,0,0,0,0,0,0.0621251411424189,0,0,0
"Row952",0.0258198889747161,0.0312482918630362,-0.0404840518653053,0,2.18213104990169e-05,0,0.0829601439794802,0,0,0,0,0,0.0504755711749205,0,0,0
"Row953",0.0258198889747161,0.0331971912895446,-0.0381605212947751,0,3.46620346255764e-05,0,0.0784152911576181,0,0,0,0,0,0.05731517853059,0,0,0
"Row954",0.0258198889747161,0.0322180167675605,-0.0369939547420993,0,2.52512175335176e-05,0,0.0828998405444582,0,0,0,0,0,0.072854426474206,0,0,0
"Row955",0.0258198889747161,0.0336326629857119,-0.043887868874308,0,2.77092950939219e-05,0,0.0779964132191222,0,0,0,0,0,0.0717233676138507,0,0,0
"Row956",0.0258198889747161,0.0334208693213808,-0.0402675124338624,0,9.92102451308932e-06,0,0.0826707449022265,0,0,0,0,0,0.0770241991654986,0,0,0
"Row957",0.0258198889747161,0.032410353016505,-0.0440209153262375,0,3.27243315759094e-05,0,0.0839093914903335,0,0,0,0,0,0.0675844745450087,0,0,0
"Row958",0.0258198889747161,0.0332282188729806,-0.044746559734398,0,2.58865084897929e-05,0,0.0741685298866804,0,0,0,0,0,0.0704456643549805,0,0,0
"Row959",0.0258198889747161,0.0342548239868708,-0.0405259559561743,0,2.44336768066381e-05,0,0.0784376691295328,0,0,0,0,0,0.0847128162069979,0,0,0
"Row960",0.0258198889747161,0.0334757414229736,-0.0403644135738767,0,3.08371501126115e-05,0,0.0742409267681652,0,0,0,0,0,0.0606500317796337,0,0,0
"Row961",0.0258198889747161,0.0306133469455869,-0.0418999187779485,0,1.46045664477716e-05,0,0.0732210064351241,0,0,0,0,0,0.0811486942400202,0,0,0
"Row962",0.0258198889747161,0.0327021013351383,-0.038025115409923,0,2.59301975781895e-05,0,0.0769733901209667,0,0,0,0,0,0.0777635149595771,0,0,0
"Row963",0.0258198889747161,0.0312627670153817,-0.0415031438247952,0,2.35393847097817e-05,0,0.0739173651964397,0,0,0,0,0,0.0760368943972799,0,0,0
"Row964",0.0258198889747161,0.0329571332270145,-0.0388658973216859,0,2.67343334524951e-05,0,0.0828520225204926,0,0,0,0,0,0.0583638739137473,0,0,0
"Row965",0.0258198889747161,0.0320068580907616,-0.0367845137273156,0,3.57710800907137e-05,0,0.0646919766970698,0,0,0,0,0,0.0527252561305165,0,0,0
"Row966",0.0258198889747161,0.030257989317193,-0.0402237663238666,0,2.42931586326262e-05,0,0.0786170494762729,0,0,0,0,0,0.0722222674126014,0,0,0
"Row967",0.0258198889747161,0.0322704969021356,-0.0387436366440732,0,3.05902526893862e-05,0,0.0785573716822923,0,0,0,0,0,0.0597919094520658,0,0,0
"Row968",0.0258198889747161,0.0307666946186838,-0.0420523200776489,0,2.22666958886394e-05,0,0.0789281190006424,0,0,0,0,0,0.0723258234607856,0,0,0
"Row969",0.0258198889747161,0.033289936177599,-0.0387410437577708,0,5.06213485361466e-05,0,0.0709826450253673,0,0,0,0,0,0.0560662194258833,0,0,0
"Row970",0.0258198889747161,0.0329598490623146,-0.0449476057900727,0,1.90583749911417e-05,0,0.0800218833245205,0,0,0,0,0,0.0719283823769493,0,0,0
"Row971",0.0258198889747161,0.0323143408956954,-0.0423788266904843,0,2.97641664266941e-05,0,0.0795570431759867,0,0,0,0,0,0.0587328468457344,0,0,0
"Row972",0.0258198889747161,0.0318517366634584,-0.0360202275895188,0,2.10051662503918e-05,0,0.0743785390082269,0,0,0,0,0,0.0495340150911801,0,0,0
"Row973",0.0258198889747161,0.0322141025505091,-0.0436838798091996,0,2.77876000778673e-05,0,0.0868655971148793,0,0,0,0,0,0.0492340204602534,0,0,0
"Row974",0.0258198889747161,0.0336131967678269,-0.0440723639050178,0,1.87437792860465e-05,0,0.0827604519768067,0,0,0,0,0,0.0606726458953566,0,0,0
"Row975",0.0258198889747161,0.0319067994054335,-0.0376913991172061,0,2.2998679012079e-05,0,0.0811059985053987,0,0,0,0,0,0.0590267911403959,0,0,0
"Row976",0.0258198889747161,0.0351965047186571,-0.0431593500702202,0,2.29988164729162e-05,0,0.0812627867899048,0,0,0,0,0,0.0572447281479901,0,0,0
"Row977",0.0258198889747161,0.0314601551440321,-0.0396186000793392,0,3.98087013289747e-05,0,0.0752400540511872,0,0,0,0,0,0.0396481102218387,0,0,0
"Row978",0.0258198889747161,0.0313382749592687,-0.0417138202680184,0,2.52025951077821e-05,0,0.0723375903324297,0,0,0,0,0,0.051419060646175,0,0,0
"Row979",0.0258198889747161,0.0290351992490022,-0.0445575234096738,0,2.52858441335529e-05,0,0.0796222029024005,0,0,0,0,0,0.0672477360634886,0,0,0
"Row980",0.0258198889747161,0.0300251864205065,-0.0395956394347446,0,3.80053908529819e-05,0,0.0715696605941691,0,0,0,0,0,0.0573558825733473,0,0,0
"Row981",0.0258198889747161,0.0332752520004357,-0.0421134220629727,0,2.49107135752279e-05,0,0.0810789847312329,0,0,0,0,0,0.0318434560480482,0,0,0
"Row982",0.0258198889747161,0.0323200070842883,-0.0444060533248612,0,3.75267122533051e-05,0,0.0638153539438204,0,0,0,0,0,0.0635885507754269,0,0,0
"Row983",0.0258198889747161,0.0320348988009467,-0.0384659900328706,0,3.0953546413325e-05,0,0.0787625184826215,0,0,0,0,0,0.0645044143619683,0,0,0
"Row984",0.0258198889747161,0.032793353507942,-0.041196059521331,0,3.05125392685311e-05,0,0.0764080631364109,0,0,0,0,0,0.0401267318269676,0,0,0
"Row985",0.0258198889747161,0.0327151460942489,-0.0416483567631539,0,2.14934559960368e-05,0,0.0820016957029774,0,0,0,0,0,0.058954524717088,0,0,0
"Row986",0.0258198889747161,0.0342854880275327,-0.0392655886183416,0,1.96784485307343e-05,0,0.0749605653572913,0,0,0,0,0,0.0747837325540075,0,0,0
"Row987",0.0258198889747161,0.0314666265500163,-0.039755487265451,0,1.9446141507423e-05,0,0.0703085730786087,0,0,0,0,0,0.0584614216522698,0,0,0
"Row988",0.0258198889747161,0.0315020018942543,-0.0422415863697254,0,1.43687846545184e-05,0,0.0851797887022894,0,0,0,0,0,0.0630252341277561,0,0,0
"Row989",0.0258198889747161,0.0326255239685415,-0.0424614907283791,0,3.22539050911415e-05,0,0.0854427129405708,0,0,0,0,0,0.0489195237606118,0,0,0
"Row990",0.0258198889747161,0.0325436590167287,-0.0383765978225877,0,2.17962736470321e-05,0,0.079595042267719,0,0,0,0,0,0.0714481235216538,0,0,0
"Row991",0.0258198889747161,0.0298937380505078,-0.0389305588982674,0,1.34376824906612e-05,0,0.0732359554137964,0,0,0,0,0,0.0452893539700272,0,0,0
"Row992",0.0258198889747161,0.032772683429928,-0.0463300660246417,0,2.16980953370873e-05,0,0.0777821123483459,0,0,0,0,0,0.0632792617263123,0,0,0
"Row993",0.0258198889747161,0.0319008293696589,-0.0396027926845129,0,5.88279783344475e-05,0,0.0718906657101713,0,0,0,0,0,0.0560945917952265,0,0,0
"Row994",0.0258198889747161,0.0316400760288875,-0.0384934929528918,0,2.10847300825234e-05,0,0.0793349731795626,0,0,0,0,0,0.0311034550033108,0,0,0
"Row995",0.0258198889747161,0.0328717482976306,-0.047863208445269,0,3.4592718461058e-05,0,0.0848544839209284,0,0,0,0,0,0.0629453171788392,0,0,0
